station_name,station_lat,station_lon,nearest_river,pub_name,pub_lat,pub_lon,distance_to_pub_m
Bargoed,51.6929046,-3.2300431,Rhymney River,McDonnel Pub,51.690407,-3.2341084,395.27756042
Bargoed,51.6929046,-3.2300431,Rhymney River,McDonnel Pub,51.690407,-3.2341084,395.27756042
Bargoed,51.6929046,-3.2300431,Rhymney River,The Hanbury Arms,51.6883213,-3.2295097,511.27690378
Barking,51.5402677,0.0793235,Loxford Water,The Victoria,51.535343,0.0796786,548.46866771
Barking,51.5402677,0.0793235,Loxford Water,The Victoria,51.535343,0.0796786,548.46866771
Barking,51.5402677,0.0793235,Loxford Water,The Miller's Well,51.5334728,0.0563692,1762.98774474
Barking,51.5402677,0.0793235,Loxford Water,The Miller's Well,51.5334728,0.0563692,1762.98774474
Barking,51.5402677,0.0793235,Loxford Water,The Overdraft Tavern,51.5394029,0.051311,1945.88641278
Barking Riverside,51.5195582,0.1160126,River Thames,The Birchwood,51.497791,0.1151296,2422.55091713
Barking Riverside,51.5195582,0.1160126,River Thames,The Birchwood,51.497791,0.1151296,2422.55091713
Barking Riverside,51.5195582,0.1160126,River Thames,The Victoria,51.535343,0.0796786,3072.84047572
Barking Riverside,51.5195582,0.1160126,River Thames,The Victoria,51.535343,0.0796786,3072.84047572
Barking Riverside,51.5195582,0.1160126,River Thames,The Leather Bottle,51.4889555,0.1428164,3880.24375314
Barming,51.2848536,0.4792926,River Medway,Duke of Edingburgh,51.2676289,0.4828641,1932.44697107
Barming,51.2848536,0.4792926,River Medway,Duke of Edingburgh,51.2676289,0.4828641,1932.44697107
Barming,51.2848536,0.4792926,River Medway,The Pippin,51.2804953,0.5062509,1942.38139128
Barming,51.2848536,0.4792926,River Medway,The Pippin,51.2804953,0.5062509,1942.38139128
Barming,51.2848536,0.4792926,River Medway,Kilnbarn,51.2943573,0.4557863,1951.11678866
Barnehurst,51.4650212,0.1596467,River Cray,Brewers Arms,51.4720716,0.1601117,785.07323135
Barnehurst,51.4650212,0.1596467,River Cray,Brewers Arms,51.4720716,0.1601117,785.07323135
Barnehurst,51.4650212,0.1596467,River Cray,Duchess of Kent,51.4743801,0.1574564,1052.30983742
Barnehurst,51.4650212,0.1596467,River Cray,Duchess of Kent,51.4743801,0.1574564,1052.30983742
Barnehurst,51.4650212,0.1596467,River Cray,Prince Albert,51.455451,0.1528343,1165.27673044
Barnes,51.466783,-0.2411817,Beverley Brook,The Sun Inn,51.4734842,-0.2473424,859.7147705
Barnes,51.466783,-0.2411817,Beverley Brook,The Sun Inn,51.4734842,-0.2473424,859.7147705
Barnes,51.466783,-0.2411817,Beverley Brook,The Arab Boy,51.4628591,-0.2266975,1097.15924146
Barnes,51.466783,-0.2411817,Beverley Brook,The Arab Boy,51.4628591,-0.2266975,1097.15924146
Barnes,51.466783,-0.2411817,Beverley Brook,The Rocket,51.4655321,-0.2130828,1957.6002241
Barnes Bridge,51.4720123,-0.2526332,River Thames,The Sun Inn,51.4734842,-0.2473424,402.44002758
Barnes Bridge,51.4720123,-0.2526332,River Thames,The Sun Inn,51.4734842,-0.2473424,402.44002758
Barnes Bridge,51.4720123,-0.2526332,River Thames,George and Devonshire,51.4864096,-0.2520309,1602.35312527
Barnes Bridge,51.4720123,-0.2526332,River Thames,George and Devonshire,51.4864096,-0.2520309,1602.35312527
Barnes Bridge,51.4720123,-0.2526332,River Thames,The Arab Boy,51.4628591,-0.2266975,2070.08187245
Barnstaple,51.0736094,-4.0630236,River Taw,The Water Gate,51.0786751,-4.05984,606.11701078
Barnstaple,51.0736094,-4.0630236,River Taw,The Water Gate,51.0786751,-4.05984,606.11701078
Barnstaple,51.0736094,-4.0630236,River Taw,The Underground,51.0784465,-4.0580558,640.93176703
Barnstaple,51.0736094,-4.0630236,River Taw,The Underground,51.0784465,-4.0580558,640.93176703
Barnstaple,51.0736094,-4.0630236,River Taw,Monkey Island,51.080308,-4.0632893,745.45017602
Barons Court,51.4903477,-0.2144055,River Thames,Reynold's Bar,51.4879025,-0.219236,431.94688753
Barons Court,51.4903477,-0.2144055,River Thames,Reynold's Bar,51.4879025,-0.219236,431.94688753
Barons Court,51.4903477,-0.2144055,River Thames,The Albion,51.4944109,-0.2127554,466.36262044
Barons Court,51.4903477,-0.2144055,River Thames,The Albion,51.4944109,-0.2127554,466.36262044
Barons Court,51.4903477,-0.2144055,River Thames,The Colton Arms,51.4865599,-0.210879,487.43578716
Barry Docks,51.4026036,-3.261156,Cadoxton River,Castle Hotel,51.4058666,-3.2596933,377.02710198
Barry Docks,51.4026036,-3.261156,Cadoxton River,Castle Hotel,51.4058666,-3.2596933,377.02710198
Barry Docks,51.4026036,-3.261156,Cadoxton River,The Butterfly Collector,51.4050896,-3.2697732,660.35393622
Barry Docks,51.4026036,-3.261156,Cadoxton River,The Butterfly Collector,51.4050896,-3.2697732,660.35393622
Barry Docks,51.4026036,-3.261156,Cadoxton River,Tynewydd Inn,51.4103537,-3.2720895,1149.89333181
Barry Island,51.3923125,-3.2742115,Cadoxton River,The Butterfly Collector,51.4050896,-3.2697732,1454.69873445
Barry Island,51.3923125,-3.2742115,Cadoxton River,The Butterfly Collector,51.4050896,-3.2697732,1454.69873445
Barry Island,51.3923125,-3.2742115,Cadoxton River,Castle Hotel,51.4058666,-3.2596933,1815.17066695
Barry Island,51.3923125,-3.2742115,Cadoxton River,Castle Hotel,51.4058666,-3.2596933,1815.17066695
Barry Island,51.3923125,-3.2742115,Cadoxton River,Tynewydd Inn,51.4103537,-3.2720895,2012.61565586
Basingstoke,51.2684238,-1.0885594,River Loddon,Basingstoke Railway Social Club,51.2691876,-1.0877246,103.03031318
Basingstoke,51.2684238,-1.0885594,River Loddon,Basingstoke Railway Social Club,51.2691876,-1.0877246,103.03031318
Basingstoke,51.2684238,-1.0885594,River Loddon,BrewDog,51.2651426,-1.0849505,443.5104354
Basingstoke,51.2684238,-1.0885594,River Loddon,BrewDog,51.2651426,-1.0849505,443.5104354
Basingstoke,51.2684238,-1.0885594,River Loddon,Hare & Hounds,51.2640299,-1.0922188,551.53814789
Bat & Ball,51.2901134,0.1941812,Darent,The Elephant's Head,51.2886682,0.1984407,337.85433166
Bat & Ball,51.2901134,0.1941812,Darent,The Elephant's Head,51.2886682,0.1984407,337.85433166
Bat & Ball,51.2901134,0.1941812,Darent,The Castle,51.2867969,0.1953758,378.26750268
Bat & Ball,51.2901134,0.1941812,Darent,The Castle,51.2867969,0.1953758,378.26750268
Bat & Ball,51.2901134,0.1941812,Darent,The New Inn,51.286174,0.195424,446.76649503
Bath Spa,51.3776019,-2.3567189,River Avon,The Sports Bar,51.3780319,-2.3567126,47.84187662
Bath Spa,51.3776019,-2.3567189,River Avon,The Sports Bar,51.3780319,-2.3567126,47.84187662
Bath Spa,51.3776019,-2.3567189,River Avon,The Plug,51.3796326,-2.3268124,2094.45560636
Bath Spa,51.3776019,-2.3567189,River Avon,The Plug,51.3796326,-2.3268124,2094.45560636
Bath Spa,51.3776019,-2.3567189,River Avon,South Wraxall Club,51.3768595,-2.2408445,8068.40017475
Battersea Park,51.47761,-0.1475846,River Thames,Masons Arms,51.4768147,-0.1468975,100.53856924
Battersea Park,51.47761,-0.1475846,River Thames,Masons Arms,51.4768147,-0.1468975,100.53856924
Battersea Park,51.47761,-0.1475846,River Thames,Paya and Horse,51.4758826,-0.1489065,213.00251893
Battersea Park,51.47761,-0.1475846,River Thames,Paya and Horse,51.4758826,-0.1489065,213.00251893
Battersea Park,51.47761,-0.1475846,River Thames,The Magic Garden,51.4753058,-0.1508474,342.20925331
Battersea Power Station,51.4796154,-0.1429709,River Thames,Masons Arms,51.4768147,-0.1468975,414.1387323
Battersea Power Station,51.4796154,-0.1429709,River Thames,Masons Arms,51.4768147,-0.1468975,414.1387323
Battersea Power Station,51.4796154,-0.1429709,River Thames,Battersea Brewery,51.4828518,-0.147044,457.94782293
Battersea Power Station,51.4796154,-0.1429709,River Thames,Battersea Brewery,51.4828518,-0.147044,457.94782293
Battersea Power Station,51.4796154,-0.1429709,River Thames,Nine Elms Tavern,51.4825263,-0.1375016,499.24505768
Battlesbridge,51.6249307,0.5656286,River Crouch,One Green Bottle,51.6242788,0.5697064,291.55744943
Battlesbridge,51.6249307,0.5656286,River Crouch,One Green Bottle,51.6242788,0.5697064,291.55744943
Battlesbridge,51.6249307,0.5656286,River Crouch,Carpenters Arms,51.5991406,0.5732361,2917.39427154
Battlesbridge,51.6249307,0.5656286,River Crouch,Carpenters Arms,51.5991406,0.5732361,2917.39427154
Battlesbridge,51.6249307,0.5656286,River Crouch,The Curlew,51.6387682,0.6075613,3286.35047389
Bearsted,51.2759153,0.577672,River Len,The Oak on the Green,51.2734516,0.5817205,393.62722783
Bearsted,51.2759153,0.577672,River Len,The Oak on the Green,51.2734516,0.5817205,393.62722783
Bearsted,51.2759153,0.577672,River Len,Butchers Block at the Bell,51.2766248,0.5685619,640.58443761
Bearsted,51.2759153,0.577672,River Len,Butchers Block at the Bell,51.2766248,0.5685619,640.58443761
Bearsted,51.2759153,0.577672,River Len,The Kentish Yeoman,51.2676974,0.5726059,980.24728263
Beaulieu Road,50.8550478,-1.5049707,Beaulieu River,The Drift Inn,50.8545729,-1.5038697,93.81761288
Beaulieu Road,50.8550478,-1.5049707,Beaulieu River,The Drift Inn,50.8545729,-1.5038697,93.81761288
Beaulieu Road,50.8550478,-1.5049707,Beaulieu River,The New Forest,50.8904328,-1.5270726,4232.71149445
Beaulieu Road,50.8550478,-1.5049707,Beaulieu River,The New Forest,50.8904328,-1.5270726,4232.71149445
Beaulieu Road,50.8550478,-1.5049707,Beaulieu River,Forest Inn,50.8958635,-1.513379,4578.98569055
Beckenham Hill,51.4245222,-0.0159101,River Ravensbourne,The Fellowship Inn,51.4327487,-0.0198466,955.32202179
Beckenham Hill,51.4245222,-0.0159101,River Ravensbourne,The Fellowship Inn,51.4327487,-0.0198466,955.32202179
Beckenham Hill,51.4245222,-0.0159101,River Ravensbourne,Railway Tavern,51.4279898,-0.0332121,1263.72557708
Beckenham Hill,51.4245222,-0.0159101,River Ravensbourne,Railway Tavern,51.4279898,-0.0332121,1263.72557708
Beckenham Hill,51.4245222,-0.0159101,River Ravensbourne,Patrick's,51.4106029,-0.0247443,1666.09470837
Beckenham Junction,51.4110623,-0.0259866,Pool River,Patrick's,51.4106029,-0.0247443,100.41518767
Beckenham Junction,51.4110623,-0.0259866,Pool River,Patrick's,51.4106029,-0.0247443,100.41518767
Beckenham Junction,51.4110623,-0.0259866,Pool River,O'Neils,51.4104781,-0.024671,112.26296385
Beckenham Junction,51.4110623,-0.0259866,Pool River,O'Neils,51.4104781,-0.024671,112.26296385
Beckenham Junction,51.4110623,-0.0259866,Pool River,Kelsey House Bar & Kitchen,51.4075507,-0.0260899,390.75303846
Beckton,51.5143713,0.061373,River Thames,Berneliu Uzeiga - Shepherds Inn,51.5143494,0.0571765,291.32572741
Beckton,51.5143713,0.061373,River Thames,Berneliu Uzeiga - Shepherds Inn,51.5143494,0.0571765,291.32572741
Beckton,51.5143713,0.061373,River Thames,The Miller's Well,51.5334728,0.0563692,2153.3886158
Beckton,51.5143713,0.061373,River Thames,The Miller's Well,51.5334728,0.0563692,2153.3886158
Beckton,51.5143713,0.061373,River Thames,Coopers Arms,51.493609,0.0631706,2313.33973692
Beckton Park,51.5087601,0.0549426,River Thames,Berneliu Uzeiga - Shepherds Inn,51.5143494,0.0571765,640.90110301
Beckton Park,51.5087601,0.0549426,River Thames,Berneliu Uzeiga - Shepherds Inn,51.5143494,0.0571765,640.90110301
Beckton Park,51.5087601,0.0549426,River Thames,Coopers Arms,51.493609,0.0631706,1779.87212117
Beckton Park,51.5087601,0.0549426,River Thames,Coopers Arms,51.493609,0.0631706,1779.87212117
Beckton Park,51.5087601,0.0549426,River Thames,Prince Albert Rose's,51.4933673,0.0634517,1811.63301386
Becontree,51.5403111,0.1265241,Mayes Brook,The Victoria,51.535343,0.0796786,3296.94688956
Becontree,51.5403111,0.1265241,Mayes Brook,The Victoria,51.535343,0.0796786,3296.94688956
Becontree,51.5403111,0.1265241,Mayes Brook,The Eva Hart,51.5704744,0.1300529,3364.84791475
Becontree,51.5403111,0.1265241,Mayes Brook,The Eva Hart,51.5704744,0.1300529,3364.84791475
Becontree,51.5403111,0.1265241,Mayes Brook,General Havelock,51.5598078,0.0765491,4089.23796761
Bedford,52.1361826,-0.4797291,River Great Ouse,The Grafton Pub and Hotel,52.1351555,-0.4759993,279.78594605
Bedford,52.1361826,-0.4797291,River Great Ouse,The Grafton Pub and Hotel,52.1351555,-0.4759993,279.78594605
Bedford,52.1361826,-0.4797291,River Great Ouse,The Queen,52.1360386,-0.4852388,377.58668834
Bedford,52.1361826,-0.4797291,River Great Ouse,The Queen,52.1360386,-0.4852388,377.58668834
Bedford,52.1361826,-0.4797291,River Great Ouse,The Kalooki Club,52.1398103,-0.4830202,462.28830634
Bedford St Johns,52.1293364,-0.4676146,River Great Ouse,The Gardeners Arms,52.1258739,-0.4701926,423.79644384
Bedford St Johns,52.1293364,-0.4676146,River Great Ouse,The Gardeners Arms,52.1258739,-0.4701926,423.79644384
Bedford St Johns,52.1293364,-0.4676146,River Great Ouse,The River Terrace Bar,52.1348678,-0.4649725,641.51789065
Bedford St Johns,52.1293364,-0.4676146,River Great Ouse,The River Terrace Bar,52.1348678,-0.4649725,641.51789065
Bedford St Johns,52.1293364,-0.4676146,River Great Ouse,The Rose,52.1360846,-0.4663214,756.0748466
Bedhampton,50.8539846,-0.9962717,Brockhampton Stream,Golden Lion,50.8548622,-0.9982802,171.85650952
Bedhampton,50.8539846,-0.9962717,Brockhampton Stream,Golden Lion,50.8548622,-0.9982802,171.85650952
Bedhampton,50.8539846,-0.9962717,Brockhampton Stream,Prince of Wales,50.8534846,-0.9928599,246.60743435
Bedhampton,50.8539846,-0.9962717,Brockhampton Stream,Prince of Wales,50.8534846,-0.9928599,246.60743435
Bedhampton,50.8539846,-0.9962717,Brockhampton Stream,The Parchment Makers,50.8520375,-0.9845229,855.22645441
Bedminster,51.4406058,-2.5936286,Floating Harbour,Brewers Fayre,51.4579032,-2.5936977,1924.46049819
Bedminster,51.4406058,-2.5936286,Floating Harbour,Brewers Fayre,51.4579032,-2.5936977,1924.46049819
Bedminster,51.4406058,-2.5936286,Floating Harbour,The Ill Repute,51.4565351,-2.5792263,2035.51129539
Bedminster,51.4406058,-2.5936286,Floating Harbour,The Ill Repute,51.4565351,-2.5792263,2035.51129539
Bedminster,51.4406058,-2.5936286,Floating Harbour,The Beckford,51.4588842,-2.6034942,2146.13049334
Bekesbourne,51.2614031,1.1372301,Little Stour,The Evenhill,51.2759188,1.1586379,2200.05755632
Bekesbourne,51.2614031,1.1372301,Little Stour,The Evenhill,51.2759188,1.1586379,2200.05755632
Bekesbourne,51.2614031,1.1372301,Little Stour,Old Gate Inn,51.2620719,1.1029601,2393.27116817
Bekesbourne,51.2614031,1.1372301,Little Stour,Old Gate Inn,51.2620719,1.1029601,2393.27116817
Bekesbourne,51.2614031,1.1372301,Little Stour,Bat and Ball,51.269059,1.0919602,3272.47721923
Bellingham,51.4328307,-0.0195194,River Ravensbourne,The Fellowship Inn,51.4327487,-0.0198466,24.51509404
Bellingham,51.4328307,-0.0195194,River Ravensbourne,The Fellowship Inn,51.4327487,-0.0198466,24.51509404
Bellingham,51.4328307,-0.0195194,River Ravensbourne,Catford Cricket Club,51.4417841,-0.019064,996.62838617
Bellingham,51.4328307,-0.0195194,River Ravensbourne,Catford Cricket Club,51.4417841,-0.019064,996.62838617
Bellingham,51.4328307,-0.0195194,River Ravensbourne,Railway Tavern,51.4279898,-0.0332121,1094.02870572
Belsize Park,51.5503088,-0.1646146,River Fleet,The George,51.5524009,-0.1673616,300.80610744
Belsize Park,51.5503088,-0.1646146,River Fleet,The George,51.5524009,-0.1673616,300.80610744
Belsize Park,51.5503088,-0.1646146,River Fleet,The Lord Southampton,51.5497411,-0.156314,579.22075691
Belsize Park,51.5503088,-0.1646146,River Fleet,The Lord Southampton,51.5497411,-0.156314,579.22075691
Belsize Park,51.5503088,-0.1646146,River Fleet,The Magdala,51.5555828,-0.1656213,590.91899099
Beltring,51.2045463,0.4033747,River Teise,Boathouse,51.2224715,0.4187467,2265.09330976
Beltring,51.2045463,0.4033747,River Teise,Boathouse,51.2224715,0.4187467,2265.09330976
Beltring,51.2045463,0.4033747,River Teise,Man of Kent,51.2084434,0.3712772,2284.66952604
Beltring,51.2045463,0.4033747,River Teise,Man of Kent,51.2084434,0.3712772,2284.66952604
Beltring,51.2045463,0.4033747,River Teise,"Bush, Blackbird and Thrush",51.2241207,0.3811797,2673.48106576
Belvedere,51.4922273,0.1533667,River Thames,Halfway House,51.490328,0.162122,643.7580102
Belvedere,51.4922273,0.1533667,River Thames,Halfway House,51.490328,0.162122,643.7580102
Belvedere,51.4922273,0.1533667,River Thames,The Leather Bottle,51.4889555,0.1428164,818.202846
Belvedere,51.4922273,0.1533667,River Thames,The Leather Bottle,51.4889555,0.1428164,818.202846
Belvedere,51.4922273,0.1533667,River Thames,The Village Inn,51.4802064,0.143626,1498.82415753
Benny Halt,50.3757717,-5.041115,Gannel,Pheasant Inn,50.3673921,-5.0551915,1368.09763211
Benny Halt,50.3757717,-5.041115,Gannel,Pheasant Inn,50.3673921,-5.0551915,1368.09763211
Benny Halt,50.3757717,-5.041115,Gannel,Unnamed pub,50.4032796,-5.0281468,3195.84130503
Benny Halt,50.3757717,-5.041115,Gannel,Unnamed pub,50.4032796,-5.0281468,3195.84130503
Benny Halt,50.3757717,-5.041115,Gannel,Unnamed pub,50.4019393,-5.0225103,3197.38669074
Bentley,51.1812254,-0.8681985,River Wey,The Star Inn,51.1897077,-0.8776804,1153.26435536
Bentley,51.1812254,-0.8681985,River Wey,The Star Inn,51.1897077,-0.8776804,1153.26435536
Bentley,51.1812254,-0.8681985,River Wey,Binsted Inn,51.1637232,-0.8952785,2716.28929325
Bentley,51.1812254,-0.8681985,River Wey,Binsted Inn,51.1637232,-0.8952785,2716.28929325
Bentley,51.1812254,-0.8681985,River Wey,The Hare and Hounds,51.183291,-0.8234944,3134.2493614
Bere Alston,50.4856076,-4.2003187,River Tamar,The Tamar Inn,50.4959661,-4.2065232,1233.51899016
Bere Alston,50.4856076,-4.2003187,River Tamar,The Tamar Inn,50.4959661,-4.2065232,1233.51899016
Bere Alston,50.4856076,-4.2003187,River Tamar,The Boot Inn,50.4962851,-4.2053507,1240.26549053
Bere Alston,50.4856076,-4.2003187,River Tamar,The Boot Inn,50.4962851,-4.2053507,1240.26549053
Bere Alston,50.4856076,-4.2003187,River Tamar,Who'd Have Thought It Inn,50.4847687,-4.2468296,3302.27308474
Bere Ferrers,50.4510874,-4.1814548,River Tavy,The Falstaff,50.4294051,-4.135109,4081.27390192
Bere Ferrers,50.4510874,-4.1814548,River Tavy,The Falstaff,50.4294051,-4.135109,4081.27390192
Bere Ferrers,50.4510874,-4.1814548,River Tavy,Who'd of Thought It Inn,50.4752397,-4.1309669,4479.89092351
Bere Ferrers,50.4510874,-4.1814548,River Tavy,Who'd of Thought It Inn,50.4752397,-4.1309669,4479.89092351
Bere Ferrers,50.4510874,-4.1814548,River Tavy,The Cockleshell Micropub,50.4085799,-4.2118192,5197.39257472
Berkhamsted,51.763646,-0.5630828,River Bulbourne,Mad Squirrel Tap and Bottle Shop,51.7680026,-0.5070341,3899.61000406
Berkhamsted,51.763646,-0.5630828,River Bulbourne,Mad Squirrel Tap and Bottle Shop,51.7680026,-0.5070341,3899.61000406
Berkhamsted,51.763646,-0.5630828,River Bulbourne,The Black Horse,51.73155,-0.60628,4653.28180466
Berkhamsted,51.763646,-0.5630828,River Bulbourne,The Black Horse,51.73155,-0.60628,4653.28180466
Berkhamsted,51.763646,-0.5630828,River Bulbourne,Valiant Trooper,51.8002519,-0.6030518,4919.01368945
Bermondsey,51.4977004,-0.0643453,River Thames,St James Tavern,51.4954065,-0.065873,276.38714927
Bermondsey,51.4977004,-0.0643453,River Thames,St James Tavern,51.4954065,-0.065873,276.38714927
Bermondsey,51.4977004,-0.0643453,River Thames,Enid Tavern,51.4972372,-0.0716878,512.49289538
Bermondsey,51.4977004,-0.0643453,River Thames,Enid Tavern,51.4972372,-0.0716878,512.49289538
Bermondsey,51.4977004,-0.0643453,River Thames,Craft Beer Junction,51.4972722,-0.0717603,517.12887992
Berrylands,51.3990081,-0.2809105,Hogsmill River,The Bull & Bush,51.4081708,-0.28964,1186.6733831
Berrylands,51.3990081,-0.2809105,Hogsmill River,The Bull & Bush,51.4081708,-0.28964,1186.6733831
Berrylands,51.3990081,-0.2809105,Hogsmill River,Brave New World,51.393066,-0.2956153,1218.38183495
Berrylands,51.3990081,-0.2809105,Hogsmill River,Brave New World,51.393066,-0.2956153,1218.38183495
Berrylands,51.3990081,-0.2809105,Hogsmill River,The Prince of Wales,51.3896258,-0.29768,1565.85042861
Berwick,50.8404862,0.1657244,Cuckmere,The Barley Mow,50.8398995,0.1381244,1945.19901817
Berwick,50.8404862,0.1657244,Cuckmere,The Barley Mow,50.8398995,0.1381244,1945.19901817
Berwick,50.8404862,0.1657244,Cuckmere,Yew Tree Inn,50.8457037,0.1921568,1950.12344267
